host_since;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_identity_verified;neighbourhood_cleansed;property_type;room_type;accommodates;bedrooms;beds;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable
27/01/2012;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;2;30;1125;2;100;f
03/08/2014;0;0;81.277545;f;1;f;Midtown;Entire_apartment;Entire_home-apt;2;2;1;30;1125;2;100;f
18/10/2017;3;87.640014;100;f;3;t;Midtown;Private_room_in_apartment;Private_room;3;1;1;30;1125;42;93;t
15/04/2016;3;87.640014;81.277545;f;1;f;Williamsburg;Entire_apartment;Entire_home-apt;4;2;2;30;1125;3;100;t
24/07/2012;3;87.640014;81.277545;f;1;t;Upper_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
06/12/2015;3;100;91;t;2;t;Kew_Gardens;Entire_house;Entire_home-apt;6;1;2;3;28;21;97;f
03/04/2013;3;87.640014;100;t;2;t;East_Harlem;Private_room_in_apartment;Private_room;5;1;3;3;7;4;100;t
17/06/2013;3;87.640014;81.277545;f;2;t;Williamsburg;Entire_apartment;Entire_home-apt;6;2;3;3;1125;1;100;t
10/05/2013;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;2;1;1;30;30;1;100;f
10/12/2017;3;92;98;t;4;f;Jamaica;Private_room_in_house;Private_room;1;1;1;1;28;44;93;t
01/04/2015;3;87.640014;81.277545;f;1;t;Kips_Bay;Entire_apartment;Entire_home-apt;4;1;1;30;1125;2;90;t
23/02/2014;3;87.640014;100;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;30;9;100;t
10/12/2017;3;87.640014;21;f;1;t;Upper_East_Side;Entire_apartment;Entire_home-apt;4;1;2;100;1125;10;92;f
10/12/2017;3;87.640014;95;t;1;t;Midtown;Entire_condominium;Entire_home-apt;2;1;1;30;90;106;95;f
27/11/2017;3;87.640014;76;f;3;t;Cypress_Hills;Entire_apartment;Entire_home-apt;4;2;3;30;31;69;97;f
21/02/2010;3;87.640014;81.277545;f;1;t;Gramercy;Entire_apartment;Entire_home-apt;4;3;3;30;1125;5;100;f
27/12/2014;3;87.640014;81.277545;f;1;t;Murray_Hill;Entire_apartment;Entire_home-apt;4;1;2;30;31;0;93.812903;t
10/12/2017;3;87.640014;81.277545;f;1;f;Ridgewood;Private_room_in_apartment;Private_room;1;1;1;30;39;1;100;f
01/11/2017;3;100;100;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;3;6;20;94;t
16/08/2016;3;87.640014;81.277545;f;1;t;Astoria;Entire_apartment;Entire_home-apt;2;1;1;4;9;1;100;f
25/05/2014;3;87.640014;81.277545;f;1;t;Tribeca;Entire_loft;Entire_home-apt;3;1;2;30;30;0;93.812903;t
13/09/2016;3;75;57;t;1;t;Rego_Park;Entire_house;Entire_home-apt;5;1;2;1;1125;41;95;f
12/07/2014;3;87.640014;81.277545;f;1;t;Chinatown;Entire_apartment;Entire_home-apt;1;1;1;30;1125;0;93.812903;f
27/02/2012;3;87.640014;81.277545;f;1;f;Clinton_Hill;Private_room_in_apartment;Private_room;2;1;1;30;31;0;93.812903;f
11/12/2017;3;87.640014;81.277545;f;1;f;Hells_Kitchen;Shared_room_in_condominium;Shared_room;2;1;1;30;60;1;100;f
10/04/2014;3;100;100;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;6;98;47;98;t
09/04/2013;3;100;57;f;5;t;Borough_Park;Entire_apartment;Entire_home-apt;6;3;3;30;1125;56;96;f
19/04/2012;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;2;1;30;1125;3;100;f
18/04/2016;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;1125;6;93;f
13/11/2017;3;98;100;t;7;f;Glendale;Private_room_in_apartment;Private_room;3;1;1;2;1125;139;99;t
01/05/2015;3;87.640014;81.277545;f;1;f;Bushwick;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
07/08/2017;3;87.640014;81.277545;f;2;t;Nolita;Entire_apartment;Entire_home-apt;3;1;1;30;1125;1;80;t
11/12/2017;2;100;100;f;2;f;Flatbush;Private_room_in_apartment;Private_room;2;1;1;2;30;23;94;t
11/07/2011;3;87.640014;0;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;1;30;1125;7;97;f
19/01/2016;3;87.640014;81.277545;f;1;t;Upper_West_Side;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
03/03/2016;3;100;90;f;125;f;Murray_Hill;Entire_apartment;Entire_home-apt;2;1;0;30;1125;6;97;f
22/06/2016;3;87.640014;100;f;3;t;Long_Island_City;Private_room_in_apartment;Private_room;2;1;1;30;1125;43;84;t
11/12/2017;3;87.640014;81.277545;f;1;t;Upper_East_Side;Entire_apartment;Entire_home-apt;2;1;1;30;1125;2;80;f
09/03/2015;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;4;1;2;30;1125;1;93.812903;t
11/01/2013;3;100;95;f;4;t;Bushwick;Entire_apartment;Entire_home-apt;6;2;3;1;1125;103;94;f
03/06/2013;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;4;2;2;30;1125;1;93.812903;f
01/04/2014;3;87.640014;81.277545;f;2;f;Williamsburg;Private_room_in_apartment;Private_room;4;2;1;30;1125;1;93.812903;f
01/09/2016;3;87.640014;81.277545;f;3;t;Lower_East_Side;Entire_apartment;Entire_home-apt;6;2;3;30;1125;0;93.812903;t
01/09/2016;3;87.640014;81.277545;f;3;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
16/05/2017;3;87.640014;81.277545;f;1;f;Midtown;Entire_apartment;Entire_home-apt;2;1;1;30;30;1;100;t
19/11/2010;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;90;t
18/11/2016;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;30;3;93;f
06/12/2017;3;87.640014;81.277545;f;5;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;14;90;2;100;t
03/07/2016;3;87.640014;81.277545;f;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;2;1;1;30;30;5;80;f
19/09/2012;3;87.640014;97;t;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;10;3;5;3;28;72;98;f
15/06/2016;3;87.640014;81.277545;f;1;t;Morningside_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
13/03/2014;3;100;99;f;2;t;East_Village;Entire_apartment;Entire_home-apt;2;1;1;30;120;83;95;f
03/02/2012;3;87.640014;81.277545;f;1;t;Bushwick;Entire_apartment;Entire_home-apt;4;1;1;30;1125;4;100;f
09/04/2014;1;100;94;f;2;t;Murray_Hill;Private_room_in_apartment;Private_room;5;1;1;2;1125;111;97;t
13/11/2012;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
05/12/2012;3;87.640014;81.277545;f;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;4;1;2;30;30;10;94;t
15/07/2012;3;87.640014;100;f;0;t;Clinton_Hill;Private_room_in_apartment;Private_room;1;1;2;30;1125;1;93.812903;f
18/10/2014;3;100;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;4;1;2;30;1125;1;100;f
29/08/2011;2;100;100;f;1;t;Bushwick;Entire_guest_suite;Entire_home-apt;4;1;2;3;120;34;90;f
09/11/2011;2;100;33;f;1;t;Gramercy;Entire_apartment;Entire_home-apt;2;1;1;60;360;11;98;f
01/12/2017;3;87.640014;81.277545;f;1;f;Sunset_Park;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;f
09/01/2013;3;87.640014;0;t;1;t;Bedford-Stuyvesant;Private_room_in_loft;Private_room;2;1;1;30;30;20;100;f
04/05/2017;1;67;100;f;4;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;0;2;365;98;92;t
04/05/2017;1;67;100;f;4;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;2;365;51;96;t
29/06/2014;1;100;87;f;2;t;Harlem;Entire_apartment;Entire_home-apt;4;1;1;3;14;32;95;f
05/02/2016;3;87.640014;81.277545;f;1;f;Upper_West_Side;Entire_apartment;Entire_home-apt;4;2;3;30;1125;0;93.812903;f
04/07/2013;3;87.640014;81.277545;f;1;t;Chelsea;Entire_apartment;Entire_home-apt;2;1;1;30;1125;0;93.812903;f
07/07/2014;3;87.640014;81.277545;f;3;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;70;f
02/11/2014;3;87.640014;81.277545;f;1;t;Nolita;Entire_apartment;Entire_home-apt;2;1;1;30;175;1;80;f
23/11/2015;3;87.640014;81.277545;f;1;t;Crown_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;3;73;f
23/11/2017;3;87.640014;100;f;17;t;Bedford-Stuyvesant;Shared_room_in_serviced_apartment;Shared_room;2;1;2;30;1125;4;100;t
12/12/2017;3;87.640014;81.277545;f;1;f;Concourse_Village;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;t
19/01/2014;3;87.640014;33;f;1;t;Bensonhurst;Private_room_in_apartment;Private_room;1;1;1;2;21;0;93.812903;f
09/02/2013;3;87.640014;81.277545;f;1;t;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;t
05/10/2015;3;87.640014;81.277545;f;2;f;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;2;1125;3;93;t
08/03/2015;3;87.640014;81.277545;f;1;t;Park_Slope;Entire_apartment;Entire_home-apt;2;1;1;60;60;1;93.812903;f
11/12/2016;1;100;100;t;2;t;Fort_Greene;Entire_apartment;Entire_home-apt;2;1;2;30;1125;74;99;f
13/12/2017;3;87.640014;81.277545;f;1;f;Prospect-Lefferts_Gardens;Shared_room_in_condominium;Shared_room;1;1;1;30;35;0;93.812903;f
15/08/2012;3;87.640014;81.277545;f;1;f;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
07/09/2015;3;87.640014;81.277545;f;2;t;Williamsburg;Private_room_in_loft;Private_room;2;1;1;30;1125;0;93.812903;t
09/09/2015;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;100;f
20/04/2016;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;6;2;3;30;30;7;97;t
05/07/2014;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;1;1;1;30;45;7;93;t
27/04/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;1;30;1125;0;93.812903;t
26/12/2015;3;87.640014;81.277545;f;0;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;1125;24;88;t
16/05/2015;3;87.640014;81.277545;f;1;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;4;1;1;30;1125;2;100;t
21/07/2016;3;87.640014;81.277545;f;1;t;Long_Island_City;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;100;t
08/03/2016;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;1;1;2;11;2;100;t
07/01/2016;3;87.640014;81.277545;f;1;f;Crown_Heights;Entire_apartment;Entire_home-apt;1;1;1;5;5;0;93.812903;t
10/11/2017;3;87.640014;100;f;2;t;Kingsbridge;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;100;t
13/01/2013;3;87.640014;81.277545;f;1;t;West_Village;Entire_apartment;Entire_home-apt;2;1;1;30;1125;5;93;f
22/06/2014;3;87.640014;81.277545;f;1;t;SoHo;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;93.812903;t
17/06/2014;3;92;77;t;1;t;Tribeca;Entire_loft;Entire_home-apt;2;1;1;1;1125;70;98;f
31/01/2015;3;87.640014;81.277545;f;2;t;Long_Island_City;Private_room_in_condominium;Private_room;2;1;2;30;1125;1;100;f
12/01/2015;3;87.640014;81.277545;f;1;t;Lower_East_Side;Private_room_in_apartment;Private_room;2;1;1;30;1125;8;98;t
23/08/2015;3;87.640014;0;f;1;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;5;1;1;30;1125;21;92;f
20/03/2017;3;87.640014;81.277545;f;1;t;Midtown;Private_room_in_apartment;Private_room;3;1;2;30;1125;2;100;f
14/11/2015;3;87.640014;100;f;2;t;Bushwick;Entire_apartment;Entire_home-apt;6;3;5;2;1125;1;100;t
20/06/2016;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;93.812903;t
29/01/2015;3;87.640014;81.277545;f;1;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;93.812903;f
23/02/2011;3;87.640014;100;f;1;t;Rego_Park;Entire_apartment;Entire_home-apt;6;2;2;30;1125;8;100;t
06/11/2015;3;87.640014;81.277545;f;1;t;Financial_District;Private_room_in_apartment;Private_room;2;1;1;4;14;6;100;t
21/09/2014;0;0;0;f;2;t;Hells_Kitchen;Private_room_in_apartment;Private_room;1;1;1;30;30;29;92;f
05/12/2017;3;87.640014;100;f;2;t;East_Harlem;Entire_apartment;Entire_home-apt;3;1;1;30;1125;81;83;t
16/11/2016;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;t
09/12/2015;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;35;3;90;f
11/12/2017;2;96;98;f;35;t;Upper_East_Side;Entire_apartment;Entire_home-apt;5;2;3;30;365;6;80;f
11/12/2017;2;96;98;f;35;t;Upper_East_Side;Entire_apartment;Entire_home-apt;5;2;2;30;365;6;80;f
21/08/2016;3;87.640014;17;f;3;t;Hells_Kitchen;Entire_apartment;Entire_home-apt;4;3;3;30;30;2;100;f
20/06/2015;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;2;30;1125;4;100;f
15/03/2015;3;87.640014;81.277545;f;1;t;Mott_Haven;Private_room_in_apartment;Private_room;1;1;1;30;30;4;100;f
12/11/2017;3;100;93;f;4;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;30;365;2;100;f
14/06/2016;3;87.640014;100;t;2;t;Crown_Heights;Entire_condominium;Entire_home-apt;4;2;3;7;40;21;95;t
15/12/2017;3;87.640014;81.277545;f;1;t;Financial_District;Private_room_in_apartment;Private_room;2;2;0;30;30;32;92;f
15/02/2014;3;87.640014;100;f;3;t;St._George;Private_room_in_house;Private_room;2;1;0;30;1125;14;97;f
02/05/2017;3;100;81.277545;f;1;t;Williamsburg;Private_room_in_loft;Private_room;1;1;1;5;90;3;90;f
24/11/2016;3;87.640014;81.277545;f;2;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;1125;1;100;t
02/07/2017;3;87.640014;81.277545;f;1;t;Astoria;Entire_apartment;Entire_home-apt;2;1;1;98;98;1;93.812903;f
29/05/2017;3;87.640014;81.277545;f;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;4;1;2;30;30;1;100;f
12/04/2015;3;87.640014;81.277545;f;1;f;Red_Hook;Entire_apartment;Entire_home-apt;2;1;1;30;1125;28;92;t
19/08/2015;3;87.640014;81.277545;f;1;t;Washington_Heights;Private_room_in_apartment;Private_room;1;1;1;30;1125;6;90;t
15/04/2016;2;100;91;t;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;1;1;30;1125;38;99;f
19/11/2012;2;100;87;t;1;t;Two_Bridges;Entire_apartment;Entire_home-apt;2;1;1;30;1125;52;98;f
14/02/2017;3;87.640014;81.277545;f;1;f;Flatbush;Private_room_in_house;Private_room;1;1;1;59;59;0;93.812903;t
05/07/2012;3;87.640014;81.277545;f;1;t;Clinton_Hill;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
09/09/2015;3;87.640014;81.277545;f;2;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;73;t
03/06/2015;0;0;100;f;1;t;Elmhurst;Private_room_in_house;Private_room;2;1;1;30;35;2;80;t
30/06/2016;3;100;100;f;2;f;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;60;27;89;t
23/01/2017;3;100;96;t;6;t;Bedford-Stuyvesant;Private_room_in_townhouse;Private_room;2;1;1;2;29;37;96;t
14/12/2016;3;100;99;f;3;t;East_Harlem;Entire_apartment;Entire_home-apt;2;1;1;1;180;141;95;t
18/04/2017;3;100;98;f;3;t;Harlem;Private_room_in_apartment;Private_room;1;1;1;1;1125;137;93;t
28/05/2015;3;100;91;t;2;t;Greenwich_Village;Entire_apartment;Entire_home-apt;1;1;1;30;180;1;20;f
10/12/2014;2;100;42;f;4;t;Kips_Bay;Entire_apartment;Entire_home-apt;4;1;1;29;362;1;80;f
27/01/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;1;30;35;0;93.812903;f
16/12/2017;3;87.640014;81.277545;f;1;f;Stuyvesant_Town;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;f
11/07/2016;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;3;1;1;2;7;1;80;t
29/12/2012;3;100;98;f;2;t;Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;30;134;95;f
26/06/2017;3;87.640014;81.277545;f;1;t;Maspeth;Private_room_in_house;Private_room;3;1;2;2;1125;4;100;f
10/05/2015;3;100;97;f;3;t;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;4;200;8;87;t
20/05/2014;3;87.640014;81.277545;f;2;t;Ridgewood;Private_room_in_apartment;Private_room;1;1;1;30;1125;2;100;t
27/03/2017;3;87.640014;81.277545;f;0;f;Harlem;Entire_apartment;Entire_home-apt;6;2;2;30;1125;0;93.812903;t
07/11/2012;3;87.640014;81.277545;f;1;f;Upper_East_Side;Entire_apartment;Entire_home-apt;4;1;1;30;30;0;93.812903;f
29/09/2017;3;87.640014;81.277545;f;1;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;80;t
02/05/2016;3;87.640014;81.277545;f;2;t;Sheepshead_Bay;Entire_apartment;Entire_home-apt;5;3;3;30;200;4;100;f
03/10/2012;1;90;0;f;4;f;Chelsea;Private_room;Private_room;16;1;0;1;31;0;93.812903;f
03/10/2012;1;90;0;f;4;f;Chelsea;Private_room;Private_room;16;1;1;1;31;0;93.812903;f
24/08/2013;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;f
05/12/2010;1;100;78;f;2;t;Prospect-Lefferts_Gardens;Entire_guest_suite;Entire_home-apt;3;1;1;1;21;78;92;f
17/12/2017;3;87.640014;81.277545;f;1;t;Long_Island_City;Entire_apartment;Entire_home-apt;4;2;2;30;1125;2;90;t
08/06/2017;3;87.640014;81.277545;f;1;t;SoHo;Entire_apartment;Entire_home-apt;2;1;1;30;31;0;93.812903;f
04/01/2011;3;87.640014;81.277545;f;1;t;Bushwick;Private_room_in_apartment;Private_room;2;1;1;30;1125;7;100;f
23/04/2011;3;100;85;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;2;2;30;1125;123;96;f
06/08/2014;3;87.640014;81.277545;f;1;t;Bushwick;Entire_apartment;Entire_home-apt;2;1;1;30;1125;2;60;t
09/01/2017;3;87.640014;81.277545;f;1;t;Upper_West_Side;Entire_apartment;Entire_home-apt;4;2;2;30;1125;0;93.812903;f
05/08/2012;3;87.640014;81.277545;f;2;t;East_Elmhurst;Entire_house;Entire_home-apt;3;1;2;30;1125;3;87;f
26/05/2014;3;87.640014;81.277545;f;1;t;Harlem;Entire_apartment;Entire_home-apt;2;1;1;30;1125;4;95;f
20/05/2012;3;87.640014;81.277545;f;1;t;Upper_East_Side;Entire_apartment;Entire_home-apt;2;1;1;30;30;0;93.812903;t
30/10/2014;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;1125;8;91;t
30/01/2016;3;87.640014;81.277545;f;1;t;East_Harlem;Entire_apartment;Entire_home-apt;4;1;2;30;1125;0;93.812903;f
29/04/2013;3;87.640014;81.277545;f;1;t;Clinton_Hill;Entire_apartment;Entire_home-apt;4;1;1;30;1125;0;93.812903;f
05/06/2016;3;87.640014;81.277545;f;1;t;Upper_East_Side;Entire_apartment;Entire_home-apt;3;1;1;30;1125;1;100;f
13/12/2017;3;87.640014;81.277545;f;1;f;Rego_Park;Private_room_in_condominium;Private_room;1;1;1;30;30;0;93.812903;f
16/06/2013;3;87.640014;81.277545;f;2;t;Financial_District;Private_room_in_apartment;Private_room;1;1;1;30;1125;0;93.812903;f
17/12/2017;3;87.640014;90;f;1;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;1;1;1;30;1125;74;93;f
17/12/2017;3;100;100;f;1;t;East_Village;Entire_apartment;Entire_home-apt;2;1;2;2;91;22;90;f
29/12/2015;0;0;93;f;1;t;Chelsea;Private_room_in_apartment;Private_room;2;1;1;3;29;162;93;f
08/02/2012;3;87.640014;81.277545;f;1;t;West_Village;Entire_place;Entire_home-apt;2;1;1;60;1125;1;100;f
09/09/2013;3;87.640014;81.277545;f;1;t;Nolita;Private_room_in_apartment;Private_room;2;1;1;30;1125;2;90;t
27/05/2015;3;87.640014;100;f;1;t;Crown_Heights;Entire_loft;Entire_home-apt;4;1;1;1;1125;23;94;t
13/08/2011;3;87.640014;81.277545;f;1;t;Kips_Bay;Entire_apartment;Entire_home-apt;3;1;2;30;1125;1;93.812903;t
31/08/2014;3;87.640014;100;f;1;t;Astoria;Private_room_in_apartment;Private_room;2;1;1;30;1125;15;92;f
18/12/2017;2;100;100;t;1;f;Jackson_Heights;Entire_house;Entire_home-apt;4;1;0;30;1125;98;93;f
10/11/2016;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_loft;Entire_home-apt;2;1;1;30;30;15;100;t
14/06/2014;3;87.640014;81.277545;f;1;f;Long_Island_City;Entire_apartment;Entire_home-apt;4;2;2;30;1118;1;80;f
26/05/2016;3;87.640014;81.277545;f;1;t;Williamsburg;Entire_apartment;Entire_home-apt;4;1;1;30;1125;1;100;f
25/12/2014;1;100;81.277545;f;1;t;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;2;1;1;30;1125;18;99;t
14/03/2015;3;87.640014;81.277545;f;1;f;Harlem;Private_room_in_apartment;Private_room;1;1;2;30;1125;1;93.812903;f
14/01/2016;3;87.640014;81.277545;f;2;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;3;1125;10;95;f
21/12/2012;3;87.640014;81.277545;f;1;t;West_Village;Entire_apartment;Entire_home-apt;5;2;2;30;1125;0;93.812903;f
30/03/2016;3;87.640014;100;f;1;t;Woodside;Private_room_in_apartment;Private_room;2;1;2;30;356;1;93.812903;t
22/12/2016;3;87.640014;81.277545;f;2;t;Greenpoint;Private_room_in_loft;Private_room;1;1;1;30;1125;14;97;f
03/08/2015;3;87.640014;81.277545;f;2;t;Longwood;Private_room_in_apartment;Private_room;4;1;2;30;1125;25;82;t
24/07/2011;3;87.640014;81.277545;f;3;t;Williamsburg;Private_room_in_apartment;Private_room;1;1;1;10;1125;0;93.812903;f
12/04/2013;3;87.640014;81.277545;f;1;f;Bedford-Stuyvesant;Private_room_in_apartment;Private_room;2;1;1;2;1125;40;97;t
06/04/2013;3;87.640014;81.277545;f;1;t;Woodside;Entire_apartment;Entire_home-apt;3;1;2;30;1125;5;96;f
11/11/2012;3;87.640014;81.277545;f;1;t;East_Village;Entire_apartment;Entire_home-apt;3;1;1;30;1125;0;93.812903;f
28/12/2015;3;87.640014;81.277545;f;1;t;Harlem;Entire_apartment;Entire_home-apt;3;1;1;30;1125;0;93.812903;f
01/03/2014;3;100;100;f;1;t;Kensington;Private_room_in_apartment;Private_room;2;1;1;30;1125;3;87;f
30/12/2012;3;87.640014;81.277545;f;1;t;Bushwick;Entire_apartment;Entire_home-apt;4;1;2;30;31;3;87;t
12/12/2017;3;87.640014;100;f;1;t;East_Village;Private_room_in_apartment;Private_room;1;2;2;30;365;13;98;f
14/07/2015;3;87.640014;81.277545;f;1;t;Williamsburg;Private_room_in_apartment;Private_room;2;1;1;30;90;0;93.812903;f
19/12/2017;3;100;100;f;1;f;East_Flatbush;Entire_apartment;Entire_home-apt;4;1;2;2;1125;111;93;f
08/05/2015;3;87.640014;81.277545;f;1;t;East_Village;Private_room_in_apartment;Private_room;2;1;1;30;30;13;88;f
11/12/2017;2;96;98;f;35;t;Upper_East_Side;Entire_apartment;Entire_home-apt;5;2;3;30;365;6;80;f
13/07/2014;2;84;96;t;2;f;Brownsville;Entire_house;Entire_home-apt;16;3;7;1;1125;120;96;f
06/09/2013;1;50;81.277545;f;1;t;Williamsburg;Entire_condominium;Entire_home-apt;6;2;2;30;180;0;93.812903;f
10/12/2017;3;92;98;t;4;f;Jamaica;Private_room_in_house;Private_room;1;1;1;30;1125;24;93;t
15/04/2016;3;87.640014;81.277545;f;2;t;Ditmars_Steinway;Private_room_in_apartment;Private_room;1;1;1;30;60;0;93.812903;t
10/05/2015;3;87.640014;81.277545;f;1;t;Crown_Heights;Private_room_in_apartment;Private_room;1;1;1;30;30;1;80;f
03/06/2016;3;87.640014;81.277545;f;1;t;East_Flatbush;Private_room_in_apartment;Private_room;2;1;1;30;1125;0;93.812903;t
19/12/2017;2;90;97;f;16;f;Gramercy;Room_in_hotel;Private_room;2;1;1;30;60;4;90;t
20/12/2016;3;100;98;t;3;t;Prospect-Lefferts_Gardens;Private_room_in_apartment;Private_room;3;1;1;3;30;97;96;t
19/12/2017;3;87.640014;81.277545;f;1;f;Harlem;Private_room_in_apartment;Private_room;1;1;1;30;37;0;93.812903;t
18/09/2011;3;87.640014;81.277545;f;1;t;Greenpoint;Private_room_in_apartment;Private_room;2;1;1;30;1125;9;100;f
28/12/2015;1;100;80;t;1;t;Bedford-Stuyvesant;Entire_guest_suite;Entire_home-apt;2;1;1;4;180;55;100;f
28/11/2017;3;87.640014;81.277545;f;1;t;Brighton_Beach;Private_room_in_apartment;Private_room;4;2;2;60;60;0;93.812903;f
19/12/2017;3;87.640014;88;t;1;f;Greenpoint;Entire_condominium;Entire_home-apt;2;1;2;21;1125;35;100;f
31/10/2013;3;100;90;t;3;f;Hells_Kitchen;Private_room_in_apartment;Private_room;2;1;1;1;1125;86;98;f
12/07/2012;3;100;95;f;5;f;Bedford-Stuyvesant;Entire_apartment;Entire_home-apt;4;1;0;30;1125;47;92;f
27/04/2014;3;87.640014;80;f;1;t;Bushwick;Private_room_in_apartment;Private_room;2;1;0;30;60;8;95;f
25/10/2017;1;100;90;t;1;t;Astoria;Entire_guest_suite;Entire_home-apt;4;1;2;2;1125;71;96;f
10/12/2017;3;92;98;t;4;f;Jamaica;Private_room_in_house;Private_room;4;1;2;1;28;80;93;f
20/12/2017;3;100;100;t;3;t;Sunnyside;Private_room_in_apartment;Private_room;4;1;2;1;1125;48;98;t
28/01/2014;3;87.640014;32;f;1;t;Williamsburg;Entire_condominium;Entire_home-apt;2;1;1;30;1125;40;95;f
06/08/2014;3;87.640014;81.277545;f;1;f;Harlem;Private_room_in_apartment;Private_room;2;1;1;30;1125;1;100;t
